customer_id,recency_days,tenure_days,order_frequency,is_repeat_customer,monetary_value,log_monetary_value,avg_order_value,log_avg_order_value,avg_basket_size,total_items_purchased,category_diversity,cat_apparel_ratio,cat_electronics_ratio,cat_groceries_ratio,discount_order_pct,avg_discount_pct,return_rate,cancellation_rate,avg_review_score,review_response_rate,weekend_order_ratio,avg_days_between_orders,log_days_between_orders,cod_payment_ratio,upi_payment_ratio,avg_delivery_delay_days
CUST-16235,389,631,1,0,8278.24,9.021506455726968,8278.24,9.021506455726968,2.0,2,2,0.0,0.5,0.5,1.0,0.1,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16236,336,639,2,1,3783.7200000000003,8.238727186913245,1891.8600000000001,7.545844191791878,1.5,3,2,0.3333333333333333,0.0,0.6666666666666666,0.5,0.05,0.0,0.0,5.0,0.5,0.0,171.0,5.147494476813453,0.5,0.5,0.0
CUST-16237,130,157,1,0,3014.76,8.011607150364725,3014.76,8.011607150364725,3.0,3,3,0.3333333333333333,0.0,0.3333333333333333,1.0,0.1,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16238,90,466,1,0,330.51,5.803657975083454,330.51,5.803657975083454,1.0,1,1,0.0,0.0,1.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-16239,252,526,1,0,3000.93,8.007010694133402,3000.93,8.007010694133402,3.0,3,2,0.3333333333333333,0.0,0.0,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-16240,398,652,1,0,3815.9800000000005,8.247214813014446,3815.9800000000005,8.247214813014446,2.0,2,3,0.5,0.5,0.0,1.0,0.2,0.5,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16241,376,695,1,0,14471.12,9.579979318914717,14471.12,9.579979318914717,2.0,2,2,0.5,0.5,0.0,1.0,0.1,0.0,0.0,4.0,1.0,1.0,75.0,4.330733340286331,0.0,1.0,2.0
CUST-16242,570,721,1,0,2149.84,7.673613742493664,2149.84,7.673613742493664,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-16243,32,105,1,0,4360.87,8.380656143474727,4360.87,8.380656143474727,2.0,2,2,0.0,0.0,0.0,1.0,0.2,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16244,533,642,1,0,24772.93,10.117547169567246,24772.93,10.117547169567246,2.0,2,1,0.0,1.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16245,397,713,1,0,1923.55,7.562447453160534,1923.55,7.562447453160534,1.0,1,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16246,99,168,1,0,2411.65,7.788481007446086,2411.65,7.788481007446086,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,0.0,3.0
CUST-16248,49,638,2,1,6411.879999999999,8.766063746982523,3205.9399999999996,8.073072490444238,1.5,3,2,0.3333333333333333,0.3333333333333333,0.0,1.0,0.15000000000000002,0.0,0.0,3.0,1.0,0.5,382.0,5.948034989180646,0.0,1.0,2.0
CUST-16249,258,700,1,0,2397.94,7.78278225210592,2397.94,7.78278225210592,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16250,46,69,1,0,1924.68,7.5630344310981865,1924.68,7.5630344310981865,1.0,1,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16251,2,592,2,1,27331.86,10.215844920355167,13665.93,9.522734325125388,2.0,4,2,0.25,0.5,0.0,0.5,0.1,0.0,0.0,5.0,0.5,0.5,72.0,4.290459441148391,0.0,0.0,0.0
CUST-16252,148,162,1,0,5329.14,8.581132783231444,5329.14,8.581132783231444,2.0,2,2,0.0,0.5,0.0,1.0,0.1,0.0,0.0,2.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-16253,147,711,1,0,1442.82,7.275047657943237,1442.82,7.275047657943237,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16254,144,583,1,0,837.18,6.73123287455252,837.18,6.73123287455252,2.0,2,2,0.5,0.0,0.5,1.0,0.1,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16255,427,511,2,1,2724.97,7.910579607060191,1362.485,7.217799201125021,2.5,5,2,0.2,0.0,0.6,1.0,0.125,0.0,0.0,5.0,1.0,0.5,60.0,4.110873864173311,0.0,1.0,0.0
CUST-16256,47,513,3,1,2754.14,7.921223536992805,918.0466666666666,6.823336900899587,1.6666666666666667,5,3,0.4,0.0,0.4,1.0,0.08333333333333333,0.0,0.0,4.666666666666667,1.0,0.6666666666666666,213.0,5.365976015021851,0.3333333333333333,0.6666666666666666,0.0
CUST-16257,177,191,1,0,3820.58,8.248419228651967,3820.58,8.248419228651967,3.0,3,2,0.3333333333333333,0.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16259,633,674,1,0,3822.23,8.248850894063043,3822.23,8.248850894063043,2.0,2,2,0.5,0.5,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16260,221,307,2,1,5871.65,8.67806125899102,2935.825,7.98508434481324,1.5,3,1,0.6666666666666666,0.0,0.0,0.5,0.05,0.0,0.0,5.0,0.5,0.5,74.0,4.31748811353631,1.0,0.0,0.0
CUST-16261,214,457,3,1,6295.68,8.747777789347703,2098.56,7.649483077948811,1.0,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,115.5,4.757891273005756,0.3333333333333333,0.6666666666666666,0.3333333333333333
CUST-16262,586,592,1,0,6860.469999999999,8.833676983478313,6860.469999999999,8.833676983478313,3.0,3,2,0.3333333333333333,0.3333333333333333,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16263,291,709,1,0,1244.06,7.126939000508658,1244.06,7.126939000508658,2.0,2,2,0.5,0.0,0.5,1.0,0.1,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16264,326,354,1,0,1954.65,7.578477897978382,1954.65,7.578477897978382,2.0,2,2,0.5,0.0,0.5,1.0,0.1,0.0,0.0,3.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,2.0
CUST-16265,109,359,2,1,2235.84,7.7128194345691545,1117.92,7.02011921335229,1.5,3,3,0.3333333333333333,0.0,0.3333333333333333,0.5,0.05,0.0,0.0,4.115993984800881,0.0,0.5,226.0,5.424950017481403,0.5,0.0,0.5
CUST-16266,459,669,1,0,531.52,6.277620455563716,531.52,6.277620455563716,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-16267,146,168,2,1,13231.61,9.49043951656364,6615.805,8.79736790402969,1.0,2,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4.0,0.5,0.0,8.0,2.1972245773362196,0.0,0.0,0.0
CUST-16268,69,390,1,0,2418.74,7.791415375362326,2418.74,7.791415375362326,1.0,1,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16269,345,565,3,1,5660.58,8.641458284185036,1886.86,7.543199191413637,1.0,3,3,0.0,0.0,0.3333333333333333,1.0,0.06666666666666667,0.0,0.0,4.0,0.3333333333333333,0.6666666666666666,106.5,4.677490847567717,0.3333333333333333,0.6666666666666666,0.3333333333333333
CUST-16270,380,581,1,0,11821.82,9.377786841184925,11821.82,9.377786841184925,2.0,2,1,0.0,0.5,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,1.0
CUST-16271,194,209,1,0,5066.53,8.530608798387567,5066.53,8.530608798387567,2.0,2,2,0.5,0.5,0.0,1.0,0.1,0.0,0.0,2.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,3.0
CUST-16272,59,125,2,1,4319.25,8.371068549934101,2159.625,7.678152810675889,1.5,3,1,1.0,0.0,0.0,1.0,0.15000000000000002,0.0,0.0,4.115993984800881,0.0,0.0,26.0,3.295836866004329,0.0,0.5,0.5
CUST-16273,143,148,1,0,2104.36,7.6522417528716655,2104.36,7.6522417528716655,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16274,223,231,1,0,11417.74,9.343011144373333,11417.74,9.343011144373333,2.0,2,2,0.5,0.5,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16276,366,384,1,0,17599.43,9.775678612545972,17599.43,9.775678612545972,4.0,4,1,0.0,0.75,0.0,1.0,0.1,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16277,435,460,1,0,623.93,6.437639643463933,623.93,6.437639643463933,1.0,1,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16278,63,302,1,0,3749.76,8.229713765097008,3749.76,8.229713765097008,1.0,1,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16279,120,125,1,0,4375.8099999999995,8.384075427521271,4375.8099999999995,8.384075427521271,2.0,2,2,0.5,0.5,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16280,315,499,1,0,15701.619999999999,9.661582856394542,15701.619999999999,9.661582856394542,3.0,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1,0.0,0.0,1.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,5.0
CUST-16281,151,172,1,0,9648.060000000001,9.17461578026201,9648.060000000001,9.17461578026201,2.0,2,2,0.5,0.5,0.0,1.0,0.1,0.0,0.0,4.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-16282,54,524,1,0,424.46,6.05317093654396,424.46,6.05317093654396,1.0,1,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,2.0,1.0,1.0,75.0,4.330733340286331,1.0,0.0,2.0
CUST-16283,102,279,1,0,1182.0,7.075808863978387,1182.0,7.075808863978387,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16284,214,231,1,0,3088.04,8.035615642009232,3088.04,8.035615642009232,2.0,2,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,4.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-16285,7,143,2,1,23940.07,10.08335067318418,11970.035,9.39024526097945,1.0,2,1,0.0,1.0,0.0,1.0,0.05,0.0,0.0,4.0,0.5,0.0,113.0,4.736198448394496,0.0,1.0,0.0
CUST-16286,513,513,1,0,1404.7,7.24829067833772,1404.7,7.24829067833772,2.0,2,2,0.5,0.0,0.5,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,2.0
CUST-16288,159,183,1,0,1672.85,7.42288164129982,1672.85,7.42288164129982,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-16289,104,118,1,0,998.03,6.906784808227691,998.03,6.906784808227691,1.0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16290,141,191,1,0,824.5,6.715989263360183,824.5,6.715989263360183,2.0,2,1,0.0,0.0,0.5,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16291,190,481,1,0,2208.73,7.700625615102497,2208.73,7.700625615102497,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,2.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,3.0
CUST-16292,16,126,1,0,5839.23,8.672525458608405,5839.23,8.672525458608405,2.0,2,2,0.5,0.0,0.0,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-16294,388,646,1,0,1664.83,7.418078776703943,1664.83,7.418078776703943,2.0,2,2,0.0,0.0,0.5,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16295,99,110,1,0,1134.76,7.035057309355318,1134.76,7.035057309355318,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,1.0
CUST-16296,205,515,1,0,1905.56,7.553055850084863,1905.56,7.553055850084863,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-16297,442,536,1,0,3065.9700000000003,8.028445382520928,3065.9700000000003,8.028445382520928,2.0,2,2,0.5,0.0,0.0,1.0,0.2,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16298,65,435,1,0,1151.14,7.0493763616497125,1151.14,7.0493763616497125,1.0,1,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,3.0
CUST-16299,110,688,1,0,9093.14,9.115385529032237,9093.14,9.115385529032237,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16300,329,339,2,1,14420.12,9.576449077725702,7210.06,8.883371237503416,1.5,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.05,0.0,0.0,2.5,1.0,0.0,3.0,1.3862943611198906,1.0,0.0,2.0
CUST-16301,20,289,1,0,4194.87,8.341855987148728,4194.87,8.341855987148728,2.0,2,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16302,634,642,1,0,2402.31,7.784602232825891,2402.31,7.784602232825891,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-16303,575,577,1,0,2442.76,7.8012931157969145,2442.76,7.8012931157969145,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16304,246,254,1,0,4053.08,8.307479060413689,4053.08,8.307479060413689,2.0,2,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16305,104,111,2,1,2950.67,7.990126390853663,1475.335,7.2973179441774585,1.0,2,2,0.0,0.0,0.5,0.5,0.025,0.0,0.0,3.5,1.0,0.0,7.0,2.0794415416798357,0.5,0.5,0.0
CUST-16306,520,673,1,0,14148.02,9.557400642722412,14148.02,9.557400642722412,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16307,141,622,1,0,11368.94,9.338728309685804,11368.94,9.338728309685804,1.0,1,3,0.0,1.0,0.0,1.0,0.05,0.0,0.5,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16308,10,253,2,1,11539.89,9.353651660138521,5769.945,8.660591124254879,1.5,3,2,0.3333333333333333,0.3333333333333333,0.0,1.0,0.07500000000000001,0.0,0.0,5.0,0.5,0.5,114.0,4.74493212836325,0.0,0.5,0.0
CUST-16309,86,114,1,0,612.75,6.41958767910873,612.75,6.41958767910873,1.0,1,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16310,119,138,1,0,12407.070000000002,9.426102346362061,12407.070000000002,9.426102346362061,2.0,2,4,0.5,0.5,0.0,1.0,0.1,0.25,0.5,4.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-16311,280,683,2,1,8334.56,9.028285979490665,4167.28,8.335258759679707,1.0,2,2,0.5,0.5,0.0,0.5,0.025,0.0,0.0,5.0,1.0,0.5,340.0,5.831882477283517,0.0,0.5,0.0
CUST-16312,48,355,3,1,22340.39,10.01419629092036,7446.796666666666,8.915673518190399,1.6666666666666667,5,3,0.4,0.4,0.2,0.6666666666666666,0.10000000000000002,0.0,0.0,4.115993984800881,0.0,0.0,151.5,5.0271645960474665,0.0,0.6666666666666666,2.0
CUST-16313,311,700,1,0,392.9,5.97609706997686,392.9,5.97609706997686,1.0,1,1,0.0,0.0,1.0,1.0,0.05,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16314,98,246,2,1,28595.86,10.261052200570768,14297.93,9.567939988273631,2.0,4,2,0.0,0.5,0.0,1.0,0.1,0.0,0.0,4.0,0.5,0.0,125.0,4.836281906951478,0.5,0.5,0.5
CUST-16315,127,131,1,0,5857.57,8.675660825487796,5857.57,8.675660825487796,3.0,3,1,0.6666666666666666,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-16316,185,201,1,0,1232.37,7.117505539252016,1232.37,7.117505539252016,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,1.0
CUST-16317,72,729,2,1,8034.72,8.991651882122211,4017.36,8.298629138175661,1.0,2,2,0.0,0.5,0.5,1.0,0.1,0.0,0.0,4.0,0.5,0.0,344.0,5.84354441703136,0.0,1.0,1.0
CUST-16318,62,354,3,1,2943.62,7.987735055502244,981.2066666666666,6.889801741065989,1.0,3,2,0.3333333333333333,0.0,0.6666666666666666,1.0,0.06666666666666667,0.0,0.0,5.0,0.3333333333333333,0.0,145.5,4.987025428457122,0.3333333333333333,0.6666666666666666,0.0
CUST-16319,137,160,1,0,1116.7,7.019028281391566,1116.7,7.019028281391566,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-16320,470,490,1,0,4422.87,8.394770157598629,4422.87,8.394770157598629,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16321,179,191,1,0,2119.67,7.659487355472502,2119.67,7.659487355472502,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16322,120,145,1,0,1666.37,7.41900281373117,1666.37,7.41900281373117,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16323,148,150,1,0,929.88,6.836130375306837,929.88,6.836130375306837,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,2.0
CUST-16324,131,137,1,0,402.99,6.001390125179555,402.99,6.001390125179555,1.0,1,1,0.0,0.0,0.0,1.0,0.05,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16325,52,375,2,1,23355.96,10.058650291487309,11677.98,9.365545923801715,1.5,3,2,0.0,0.6666666666666666,0.3333333333333333,0.5,0.1,0.0,0.0,4.0,1.0,0.0,299.0,5.703782474656201,0.5,0.0,0.0
CUST-16327,473,535,1,0,1315.79,7.18295223572629,1315.79,7.18295223572629,1.0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16328,302,313,3,1,7510.610000000001,8.924205102607461,2503.536666666667,7.825859033004605,1.3333333333333333,4,2,0.5,0.25,0.0,0.6666666666666666,0.05000000000000001,0.0,0.0,3.0,0.3333333333333333,0.0,3.0,1.3862943611198906,0.3333333333333333,0.6666666666666666,0.6666666666666666
CUST-16330,433,459,1,0,2520.29,7.832525954288828,2520.29,7.832525954288828,1.0,1,1,0.0,1.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16331,222,230,1,0,16061.53,9.684244509340111,16061.53,9.684244509340111,2.0,2,2,0.5,0.5,0.0,1.0,0.1,0.0,0.0,4.0,1.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16332,168,697,1,0,4767.06,8.469694792558627,4767.06,8.469694792558627,2.0,2,3,0.5,0.0,0.0,1.0,0.1,0.0,0.5,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16333,94,107,1,0,12054.98,9.39731608137994,12054.98,9.39731608137994,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16334,254,271,2,1,6252.91,8.740962147124344,3126.455,8.047974853748343,1.5,3,1,0.6666666666666666,0.0,0.0,1.0,0.07500000000000001,0.0,0.0,5.0,1.0,0.5,17.0,2.8903717578961645,0.0,0.5,0.0
CUST-16335,56,62,2,1,5951.63,8.691588417685747,2975.815,7.998609215987736,2.0,4,3,0.5,0.0,0.25,1.0,0.15000000000000002,0.0,0.0,4.0,0.5,0.5,5.0,1.791759469228055,0.0,1.0,1.0
CUST-16336,420,479,2,1,7396.75,8.908931178904401,3698.375,8.215919165444989,1.5,3,2,0.3333333333333333,0.0,0.0,1.0,0.15000000000000002,0.0,0.0,4.5,1.0,0.0,10.0,2.3978952727983707,0.0,0.5,0.5
CUST-16337,93,98,1,0,4592.14,8.432319165028245,4592.14,8.432319165028245,2.0,2,2,0.0,0.0,0.0,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,1.0
CUST-16338,193,220,1,0,721.2,6.582302108843358,721.2,6.582302108843358,2.0,2,2,0.5,0.0,0.5,1.0,0.1,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16339,247,684,1,0,26586.23,10.188186304308832,26586.23,10.188186304308832,3.0,3,2,0.0,0.3333333333333333,0.3333333333333333,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16340,531,547,1,0,4427.6900000000005,8.395859108247096,4427.6900000000005,8.395859108247096,2.0,2,2,0.0,0.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16341,230,241,2,1,5348.59,8.584775201439383,2674.295,7.891814933623506,1.0,2,1,0.0,1.0,0.0,0.5,0.025,0.0,0.0,1.0,0.5,0.0,10.0,2.3978952727983707,0.5,0.5,1.5
CUST-16342,198,459,2,1,3280.52,8.096062008668936,1640.26,7.403219518515428,1.5,3,2,0.6666666666666666,0.0,0.0,0.5,0.05,0.0,0.0,4.5,1.0,0.0,109.0,4.700480365792417,0.0,0.5,0.5
CUST-16343,90,119,1,0,2226.01,7.708415157593043,2226.01,7.708415157593043,1.0,1,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-16344,186,205,1,0,4280.74,8.362114748016086,4280.74,8.362114748016086,2.0,2,2,0.5,0.5,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-16345,580,604,1,0,13138.88,9.48340715957681,13138.88,9.48340715957681,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-16346,60,522,1,0,25619.5,10.151148091263414,25619.5,10.151148091263414,2.0,2,1,0.0,0.5,0.0,1.0,0.2,0.0,0.0,2.0,1.0,1.0,75.0,4.330733340286331,0.0,1.0,3.0
CUST-16347,91,108,3,1,2292.58,7.737869194614852,764.1933333333333,6.640128525208926,1.0,3,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.05000000000000001,0.0,0.0,5.0,0.6666666666666666,0.0,8.0,2.1972245773362196,0.3333333333333333,0.6666666666666666,0.0
CUST-16348,437,590,1,0,3478.55,8.154658254062388,3478.55,8.154658254062388,1.0,1,1,0.0,1.0,0.0,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16349,175,559,1,0,229.65,5.440901410003829,229.65,5.440901410003829,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-16350,29,54,1,0,8308.58,9.025164345055982,8308.58,9.025164345055982,2.0,2,2,0.5,0.5,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-16351,267,285,2,1,5232.66,8.562866121102385,2616.33,7.869909993166555,1.5,3,2,0.0,0.0,0.3333333333333333,0.5,0.05,0.0,0.0,3.0,0.5,0.5,10.0,2.3978952727983707,0.0,0.5,0.5
CUST-16352,613,613,1,0,1571.93,7.360695401114489,1571.93,7.360695401114489,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16353,594,721,2,1,7115.24,8.870134775029806,3557.62,8.177128108244657,1.5,3,2,0.3333333333333333,0.0,0.0,0.5,0.05,0.0,0.0,4.0,0.5,0.0,64.0,4.174387269895637,0.0,0.5,0.5
CUST-16354,420,428,1,0,2043.34,7.622830277999353,2043.34,7.622830277999353,1.0,1,1,0.0,1.0,0.0,1.0,0.1,0.0,0.0,3.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,2.0
CUST-16355,550,578,1,0,1480.31,7.300682110392196,1480.31,7.300682110392196,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,0.0,2.0
CUST-16356,396,409,1,0,2359.5299999999997,7.766641449077366,2359.5299999999997,7.766641449077366,2.0,2,2,0.0,0.5,0.5,1.0,0.1,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-16357,178,195,3,1,17821.29,9.788205200063619,5940.43,8.689705124124028,1.6666666666666667,5,3,0.0,0.2,0.4,1.0,0.08333333333333333,0.0,0.0,3.6666666666666665,1.0,0.0,3.5,1.5040773967762742,0.0,1.0,0.0
